,index,text,label
325,2561,menjelang tengah malam ini aku mau ucapkan terima kasih yang banyak ke bapak prabowo awalnya aku mau apatis dan memutuskan untuk tidak terlalu mengikuti pembahasan pilpres kali ini bahkan aku merelakan periode selanjutnya untuk dipimpin prabowo sekadar menjadi pemilih bukan pendukung kan penasaran juga dengan kepemimpinan prabowo yang sudah berkalikali ikut pilpres jadi aku ingin memberikan suaraku sebagai bentuk dukungan dan membuka kesempatan untuk beliau memimpin negeri ini tapi itu sebelum ramai pembahasan pelanggaran etik mk mulai saat itu aku ketrigger dan mencari tahu semua informasi dan mendeklarasikan dalam sebuah tweet terserah pilih siapa asal bukan namun aku merenung sejenak dan akhirnya tergerak mencari tahu lebih banyak karena kupikir tak adil rasanya hanya berstatemen tapi tidak mencari tahu lebih dalam tentang pasangan calon lainnya karena aku tidak ingin golput di pilpres kali ini setelah mencari tahu dan menimbangnimbang nilainilai dan hakhak yang ingin kuperjuangkan lebih condong ke anies baswedan padahal sebelumnya aku tak pernah memperhitungkan anies baswedan sebab kupikir pilpres kali ini adalah pertarungan antara prabowo dan ganjar semakin kucari tahu lebih dalam semakin cocok aku dengan anies dan akhirnya kuputuskan untuk mendukungnya mendukung bukan sekadar pemilih dan kuputuskan untuk membicarakan anies di sosial media daripada harus menjelekjelekkan salah satu paslon jadi aku bukan pendukung anies garis keras aku adalah orang yang terganggu dan menentang pelanggaran etik yang kemudian tergerak mencari tahu sampai akhirnya condong ke salah satu paslon tertentu tapi makin ke sini salah satu paslon itu semakin meresahkan saja tindaktanduknya bahkan sampai terindikasi menggunakan kuasakuasa negara mulai dari presiden dan pejabatpejabat lainnya gatal aku berkomentar karena aku peduli dengan pilpres kali ini karena ketrigger dengan prilaku niretika dari salah satu paslon dan aku tak ingin mereka berkuasa jadi aku mau ucapkan terima kasih banyak ke bapak prabowo yang karenanyalah aku jadi seperti sekarang yang mencari tahu lebih banyak informasiinformasi yang berkaitan dengan pemilu yang akhirnya berani bersuara untuk menyuarakan pilihanku dan mengungkapkan ketidaksukaanku atas pelanggaranpelanggaran yang terjadi jadi sekali lagi aku bukan pendukung garis geras anies baswedan aku hadir karena tidak ingin paslon yang melakukan pelanggaran etik berkuasa di negeri ini selamat malam,Ideologi
326,4971,menjelang tengah malam ini aku mau ucapkan terima kasih yang banyak ke bapak prabowo awalnya aku mau apatis dan memutuskan untuk tidak terlalu mengikuti pembahasan pilpres kali ini bahkan aku merelakan periode selanjutnya untuk dipimpin prabowo sekadar menjadi pemilih bukan pendukung kan penasaran juga dengan kepemimpinan prabowo yang sudah berkalikali ikut pilpres jadi aku ingin memberikan suaraku sebagai bentuk dukungan dan membuka kesempatan untuk beliau memimpin negeri ini tapi itu sebelum ramai pembahasan pelanggaran etik mk mulai saat itu aku ketrigger dan mencari tahu semua informasi dan mendeklarasikan dalam sebuah tweet terserah pilih siapa asal bukan namun aku merenung sejenak dan akhirnya tergerak mencari tahu lebih banyak karena kupikir tak adil rasanya hanya berstatemen tapi tidak mencari tahu lebih dalam tentang pasangan calon lainnya karena aku tidak ingin golput di pilpres kali ini setelah mencari tahu dan menimbangnimbang nilainilai dan hakhak yang ingin kuperjuangkan lebih condong ke anies baswedan padahal sebelumnya aku tak pernah memperhitungkan anies baswedan sebab kupikir pilpres kali ini adalah pertarungan antara prabowo dan ganjar semakin kucari tahu lebih dalam semakin cocok aku dengan anies dan akhirnya kuputuskan untuk mendukungnya mendukung bukan sekadar pemilih dan kuputuskan untuk membicarakan anies di sosial media daripada harus menjelekjelekkan salah satu paslon jadi aku bukan pendukung anies garis keras aku adalah orang yang terganggu dan menentang pelanggaran etik yang kemudian tergerak mencari tahu sampai akhirnya condong ke salah satu paslon tertentu tapi makin ke sini salah satu paslon itu semakin meresahkan saja tindaktanduknya bahkan sampai terindikasi menggunakan kuasakuasa negara mulai dari presiden dan pejabatpejabat lainnya gatal aku berkomentar karena aku peduli dengan pilpres kali ini karena ketrigger dengan prilaku niretika dari salah satu paslon dan aku tak ingin mereka berkuasa jadi aku mau ucapkan terima kasih banyak ke bapak prabowo yang karenanyalah aku jadi seperti sekarang yang mencari tahu lebih banyak informasiinformasi yang berkaitan dengan pemilu yang akhirnya berani bersuara untuk menyuarakan pilihanku dan mengungkapkan ketidaksukaanku atas pelanggaranpelanggaran yang terjadi jadi sekali lagi aku bukan pendukung garis geras anies baswedan aku hadir karena tidak ingin paslon yang melakukan pelanggaran etik berkuasa di negeri ini selamat malam,Ideologi
327,1459,tebet eco park hasil pak anies juga gak sih main kesana tuh enak bgt adem bgt rasanya beberapa temen gua ada yg gak percaya ini tuh masih jaksel,Ideologi
328,2181,tebet eco park hasil pak anies juga gak sih main kesana tuh enak bgt adem bgt rasanya beberapa temen gua ada yg gak percaya ini tuh masih jaksel,Ideologi
329,2125,tim hukum ganjar mahfud bicara bahwa seharusnya kasus itu yang dianggap menyebarkan hoax itu masuk dalam delik aduan dengan artian yang merasa dirugikan karena sebaran itulah yang harus melaporkan dalam hal ini dandim kapolres kajari dan pj bupati batu bara biar clear gak dengan tiba ditangkap pagi buta,Politik
330,3648,tim hukum ganjar mahfud bicara bahwa seharusnya kasus itu yang dianggap menyebarkan hoax itu masuk dalam delik aduan dengan artian yang merasa dirugikan karena sebaran itulah yang harus melaporkan dalam hal ini dandim kapolres kajari dan pj bupati batu bara biar clear gak dengan tiba ditangkap pagi buta,Politik
331,4709,tim hukum ganjar mahfud bicara bahwa seharusnya kasus itu yang dianggap menyebarkan hoax itu masuk dalam delik aduan dengan artian yang merasa dirugikan karena sebaran itulah yang harus melaporkan dalam hal ini dandim kapolres kajari dan pj bupati batu bara biar clear gak dengan tiba ditangkap pagi buta,Politik
332,325,di belakang kita ini banyak tongkang batubara lewat namun di depan kita masih banyak warga yang miskin by anies baswedan,Sosial Budaya
333,3661,di belakang kita ini banyak tongkang batubara lewat namun di depan kita masih banyak warga yang miskin by anies baswedan,Sosial Budaya
334,3904,di belakang kita ini banyak tongkang batubara lewat namun di depan kita masih banyak warga yang miskin by anies baswedan,Sosial Budaya
335,911,anies minta ada audit dan tindakan tegas kasus kebakaran tungku smelter pt smi #temponasional,Pertahanan dan Keamanan
336,1064,anies minta ada audit dan tindakan tegas kasus kebakaran tungku smelter pt smi #temponasional,Pertahanan dan Keamanan
337,78,calon presiden ri no urut ganjar pranowo gak mainmain dalam menjaga konstitusi atau aturan dasar negara itulah kenapa kita bisa percaya padanya#jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
338,1282,calon presiden ri no urut ganjar pranowo gak mainmain dalam menjaga konstitusi atau aturan dasar negara itulah kenapa kita bisa percaya padanya#jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
339,2010,calon presiden ri no urut ganjar pranowo gak mainmain dalam menjaga konstitusi atau aturan dasar negara itulah kenapa kita bisa percaya padanya#jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
340,3184,calon presiden ri no urut ganjar pranowo gak mainmain dalam menjaga konstitusi atau aturan dasar negara itulah kenapa kita bisa percaya padanya#jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
341,4077,calon presiden ri no urut ganjar pranowo gak mainmain dalam menjaga konstitusi atau aturan dasar negara itulah kenapa kita bisa percaya padanya#jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
342,4092,calon presiden ri no urut ganjar pranowo gak mainmain dalam menjaga konstitusi atau aturan dasar negara itulah kenapa kita bisa percaya padanya#jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
343,742,kasian bener gaza udah digenosida israel dibilang lemah sama prabowo,Sosial Budaya
344,3002,kasian bener gaza udah digenosida israel dibilang lemah sama prabowo,Sosial Budaya
345,791,ganjarmahfud miliki strategi jitu bebaskan nelayan dari jerat hutang spirit pengembangan ekonomi biru utamanya juga untuk mengangkat harkat kehidupan para nelayan hal tsb diungkap juru bicara tpn chiko hakim #rembuganjar #gasssganjarmahfud,Ekonomi
346,1690,ganjarmahfud miliki strategi jitu bebaskan nelayan dari jerat hutang spirit pengembangan ekonomi biru utamanya juga untuk mengangkat harkat kehidupan para nelayan hal tsb diungkap juru bicara tpn chiko hakim #rembuganjar #gasssganjarmahfud,Ekonomi
347,1697,ganjarmahfud miliki strategi jitu bebaskan nelayan dari jerat hutang spirit pengembangan ekonomi biru utamanya juga untuk mengangkat harkat kehidupan para nelayan hal tsb diungkap juru bicara tpn chiko hakim #rembuganjar #gasssganjarmahfud,Ekonomi
348,1771,ganjarmahfud miliki strategi jitu bebaskan nelayan dari jerat hutang spirit pengembangan ekonomi biru utamanya juga untuk mengangkat harkat kehidupan para nelayan hal tsb diungkap juru bicara tpn chiko hakim #rembuganjar #gasssganjarmahfud,Ekonomi
349,1906,ganjarmahfud miliki strategi jitu bebaskan nelayan dari jerat hutang spirit pengembangan ekonomi biru utamanya juga untuk mengangkat harkat kehidupan para nelayan hal tsb diungkap juru bicara tpn chiko hakim #rembuganjar #gasssganjarmahfud,Ekonomi
350,4041,ganjarmahfud miliki strategi jitu bebaskan nelayan dari jerat hutang spirit pengembangan ekonomi biru utamanya juga untuk mengangkat harkat kehidupan para nelayan hal tsb diungkap juru bicara tpn chiko hakim #rembuganjar #gasssganjarmahfud,Ekonomi
351,3811,masih ingat bulan yang lalu menyoroti soal psn yang rentan titipan kanan kiri kkn pihak istana dan para pendukungnya ngamuk bahkan ikut panas dingin suruh buktikan kini akhirnya pernyataan anies itu terbukti bagaimana jokowi,Politik
352,4859,masih ingat bulan yang lalu menyoroti soal psn yang rentan titipan kanan kiri kkn pihak istana dan para pendukungnya ngamuk bahkan ikut panas dingin suruh buktikan kini akhirnya pernyataan anies itu terbukti bagaimana jokowi,Politik
353,2595,pak anies lgsg msk ke substansi permasalah pertahanan kemanan didunia internasional lgsg pd langkah strategis apa yg hrs dilalukan detail contohnya wawasan pak anies emang luar biasa guys pak bowo kena ulti berkali kali pak anies terlalu op #debatcapres #aminajadulu,Pertahanan dan Keamanan
354,2783,pak anies lgsg msk ke substansi permasalah pertahanan kemanan didunia internasional lgsg pd langkah strategis apa yg hrs dilalukan detail contohnya wawasan pak anies emang luar biasa guys pak bowo kena ulti berkali kali pak anies terlalu op #debatcapres #aminajadulu,Pertahanan dan Keamanan
355,155,momen capresku jenguk relawan ganjarmahfud yang jadi korban penganiayaan oknum tni korban slamet andono bercerita kepada dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon kemudian di situ dipukuli oknum tni miris #ganjarmahfud2024,Pertahanan dan Keamanan
356,327,momen capresku jenguk relawan ganjarmahfud yang jadi korban penganiayaan oknum tni korban slamet andono bercerita kepada dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon kemudian di situ dipukuli oknum tni miris #ganjarmahfud2024,Pertahanan dan Keamanan
357,701,momen capresku jenguk relawan ganjarmahfud yang jadi korban penganiayaan oknum tni korban slamet andono bercerita kepada dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon kemudian di situ dipukuli oknum tni miris #ganjarmahfud2024,Pertahanan dan Keamanan
358,844,momen capresku jenguk relawan ganjarmahfud yang jadi korban penganiayaan oknum tni korban slamet andono bercerita kepada dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon kemudian di situ dipukuli oknum tni miris #ganjarmahfud2024,Pertahanan dan Keamanan
359,865,momen capresku jenguk relawan ganjarmahfud yang jadi korban penganiayaan oknum tni korban slamet andono bercerita kepada dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon kemudian di situ dipukuli oknum tni miris #ganjarmahfud2024,Pertahanan dan Keamanan
360,1244,momen capresku jenguk relawan ganjarmahfud yang jadi korban penganiayaan oknum tni korban slamet andono bercerita kepada dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon kemudian di situ dipukuli oknum tni miris #ganjarmahfud2024,Pertahanan dan Keamanan
361,1861,momen capresku jenguk relawan ganjarmahfud yang jadi korban penganiayaan oknum tni korban slamet andono bercerita kepada dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon kemudian di situ dipukuli oknum tni miris #ganjarmahfud2024,Pertahanan dan Keamanan
362,2139,momen capresku jenguk relawan ganjarmahfud yang jadi korban penganiayaan oknum tni korban slamet andono bercerita kepada dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon kemudian di situ dipukuli oknum tni miris #ganjarmahfud2024,Pertahanan dan Keamanan
363,2471,momen capresku jenguk relawan ganjarmahfud yang jadi korban penganiayaan oknum tni korban slamet andono bercerita kepada dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon kemudian di situ dipukuli oknum tni miris #ganjarmahfud2024,Pertahanan dan Keamanan
364,4394,momen capresku jenguk relawan ganjarmahfud yang jadi korban penganiayaan oknum tni korban slamet andono bercerita kepada dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon kemudian di situ dipukuli oknum tni miris #ganjarmahfud2024,Pertahanan dan Keamanan
365,4889,momen capresku jenguk relawan ganjarmahfud yang jadi korban penganiayaan oknum tni korban slamet andono bercerita kepada dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon kemudian di situ dipukuli oknum tni miris #ganjarmahfud2024,Pertahanan dan Keamanan
366,299,regulasi hukum yang clear dan simple itulah yang diusung oleh pasangan capres cawapres ganjar pranowo dan prof mahfud md md untuk mendukung masuknya investor ke indonesia#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
367,1848,regulasi hukum yang clear dan simple itulah yang diusung oleh pasangan capres cawapres ganjar pranowo dan prof mahfud md md untuk mendukung masuknya investor ke indonesia#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
368,2320,regulasi hukum yang clear dan simple itulah yang diusung oleh pasangan capres cawapres ganjar pranowo dan prof mahfud md md untuk mendukung masuknya investor ke indonesia#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
369,1663,capres cawapres ganjar pranowo dan mahfud md mengajak masyarakat untuk menjadi garda terdepan dalam menjaga konstitusi atau aturan dasar negara#ganjarpranowopilihanumat,Ideologi
370,2808,capres cawapres ganjar pranowo dan mahfud md mengajak masyarakat untuk menjadi garda terdepan dalam menjaga konstitusi atau aturan dasar negara#ganjarpranowopilihanumat,Ideologi
371,4188,capres cawapres ganjar pranowo dan mahfud md mengajak masyarakat untuk menjadi garda terdepan dalam menjaga konstitusi atau aturan dasar negara#ganjarpranowopilihanumat,Ideologi
372,826,calon presiden ri no urut ganjar pranowo berjanji akan berjuang untuk menjaga konstitusi atau aturan dasar negara dari segala bentuk pelanggaran#ganjarpranowopilihanumat,Ideologi
373,2985,calon presiden ri no urut ganjar pranowo berjanji akan berjuang untuk menjaga konstitusi atau aturan dasar negara dari segala bentuk pelanggaran#ganjarpranowopilihanumat,Ideologi
374,1146,desak anies perempuan lingkungan hidup agraria thread,Sosial Budaya
375,3342,desak anies perempuan lingkungan hidup agraria thread,Sosial Budaya
376,4618,desak anies perempuan lingkungan hidup agraria thread,Sosial Budaya
