,text,label
798,program dipake kampanye partai gerindra prabowo gibran cc tri tahan ngurus air bersih food estate gagal nanam singkong tumbuh bohong,Ideologi
799,prabowo takut suara sore aurel cewe zenius sampe depok ahok dishub bekas deres sekjen pbb kuli jepang kuala lumpur,Politik
800,bukti korelasi media sosial hidup nyata komunikasi calon presiden ri anies baswedan netizen via live tiktok gaung sampe timur indonesia malu netizen deklarasi anak abah anies aniesdeservesbetter aniespresiden2024,Politik
801,calon presiden nomor urut prabowo subianto ajak urus kamar dagang industri indonesia kadin diskusi bahas tani jam diam hambalang bogor jawa barat indonesiasentris indonesiahijau 02melanjutkan anakmudaindonesiaemas,Politik
802,dukung hadap pasang amin terusengalir alumni itb juang ubah deklarasi dukung pasang amin anies muhaimin pilpres,Politik
803,dorong visi misi sejahtera rakyat menatamasadepan bersamaprabowogibran prabowogemoy prabowo gibran,Politik
804,yes analisa cerdas jokowi sungguh dukung prabowo pansos ps anak faktor sehat lihat jokowi politik point untung sang anakk,Politik
805,astaga lihat nih baliho belanja gadget ubah baliho anies tuhan tau bikin hidup kisah inspiratif,Sosial Budaya
806,closing statement epik anies baswedan pesan dunia indonesia absent no more respected forever anies rocks debat capres debatcapres anies2ndstage hwaitingabahanies,Politik
807,anies bansos butuh rakyat kalender politik ambil bansos ya pilih ubah tuju retweet,Politik
808,ganjar ngehajar prabowo pake data index turun,Politik
809,kunjung bangun museum reog ganjar bangun tahan budaya ganjarmahfud2024 ganjarmahfudm3nang l3bihbaik ponorogo ribu warga ponorogo jawa timur sambut riah calon presiden capres ganjar pranowo tinjau bangun museum reog gunung gamping jumat tampil belas reog jalan sambut capres nomor urut belas reog ukur baris hormat ganjar iring musik gamelan khas ponorogo rancak suasana riah capres rambut putih lihat langsung proses bangun museum rencana selesai ganjar pembanguan museum reog rupa langkah lestari kembang potensi seni budaya daerah ganjar negara bangun tahan budaya bicara seni budaya tahan nasional masuk tahan budaya gempur budaya tuan rumah potensi milik ganjar museum reog ganjar manfaat kenal kembang seni reog wisata mudah mudah ponorogo orang lihat ajar teliti reog reog center reog salah contoh seni dunia papar mantan gubernur jawa periode indonesia milik potensi seni budaya jaga keliling indonesia reog karya seni detail bagus mesti minimum standar orang main reog kualitas,Sosial Budaya
810,ganjar pranowo mahfud md misi luncur program ambisius buka juta lapang kerja ganjar pimpin jateng thn bawa alam harga terap program jenis utama inisiatif smk gratis sahabatganjar,Ekonomi
811,wakil ketua dewan pakar tkn sudjatmiko cerita langkah prabowo gibran bidang tani desa dekade,Sumber Daya Alam
812,bagus berani terima tantang dasar hasil temu komnas ham nama aman abri non kopassus aman kopassus prabowo lepas hubung aksi kamis prabowo,Politik
813,itb suruh mahasiswa pinjol bayar kuliah anies baswedan negara salah,Politik
814,roasting yuk baca kandidat dr ormek anies mahfud retorika politikny ok wjr hmi didik gontok debat politik komisariat hmi sengit kl muhaimin buku ampe dijadiin baca wajib pmii buruk debat,Politik
815,abah anies angkat martabat tani terima bansos hasil aminajadulu,Sosial Budaya
816,gank ganjar pranowo aja ngirim sinyal kece putus nge wipe out utang nelayan tani bruh hutang ciao hapus kredit macet rembuganjar ganjarpranowo ganjarmahfud2024 ganjarmahfudm3nang,Ekonomi
817,ganjar pranowo dukung grup band legendaris slank dukung anggap sumber energi semangat tim menang ganjar mahfud slank dampak positif kuat semangat ganjar pranowo dukung pdiperjuangan hutpdiperjuanganke51 kebenaranpastimenang satyamevajayate ganjarmahfud2024 menangkanganjar nomor3pilihanku,Politik
818,videotron abah anies bekas batal paksa kontrak bingannya rezim kroni halang halang pilpres sgl,Politik
819,kali presiden jokowi tuju istana moga kali group band legendaris indonesia ganjar mahfud menang aamiin slank mnangkan ganjar,Politik
820,prabowo saking jelek bikin quite ok with giovanni gentiles concept of the revival of idealism for tonight at least,Ideologi
821,prabowo gaji jabat negara cegah korupsi tempovideo,Politik
822,program internet gratis ganjar bawa maslahat salah bidang didik fasilitas internet mudah cepat ajar kreasi kembang bakat minat bantu sumber informasi literasi ganjarmahfud2024,Sosial Budaya
823,gagas anies baswedan film indonesia lokomotif maju industri kreatif indonesia kek beliau program detail film,Ekonomi
824,aniis dana apbd dki polusi jakarta anies argumen dasar data prabowo thn anggar tahan serang personal buka rahasia negara nd,Politik
825,survei media as bloomberg laku bisnis tolak politik dinasti jokowi dukung anies baswedan ganti jokowi,Politik
826,calon presiden ri no urut ganjar pranowo janji juang jaga konstitusi atur dasar negara bentuk langgar ganjarpranowopilihanumat,Ideologi
827,orang abah sosok tua humble hangat ayom dengar nasihat guru curhat gelisah ubah semangat positif sosok anies baswedan abah milenial,Sosial Budaya
828,hutan babat habitat orangutan rusak kayu hilang ntah uang rakyat triliun buang sia food estate psn gagal nyata ken tutup mata bukti ketidakbecusan jokowi prabowo kelola negara lawan,Sumber Daya Alam
829,nyata komitmen berantas korupsi acara paku integritas kpk rabu malam prabowogibran2024menang bersamaindonesiamaju,Politik
830,fyi honorer kontrak jakarta kki guru gaji nya umr jakarta ka program gagas pimpin anies cuman jakarta berani gaji honorer guru gede,Politik
831,pimpin sejati dengar paham rakyat sosok ganjar pranowo paham butuh rakyat kalang muda tua l3bihbaik,Demografi
832,kuliah gratis dampak anak tinggal kota pelosok makan siang gratis sulit terap internet gratis anak anak suka main game mager aktivitasfisik,Geografi
833,ganjar mahfud bangun sinergi antarnegara asean cipta stabilitas gopolitik untung ganda sejahtera raih makmur ganjarmahfud2024 dulujokowisekarangganjar coblos3,Politik
834,politikus senior dukung ganjar mahfud anies muhaimin kian kerap kampanye lawan manuver jokowi prabowo gibran baca lengkap tempo digital premium,Politik
835,ganggu kampanye susu sapi prabowo gibran bbrp alas mentah bijak gizi perintah kampanye gizi imbang bangkit kampanye gizi kuno sehat sempurna tinggal,Politik
836,bismillah masyaallah tabaraqallah do munajat menang anies baswedan muhaimin iskandar ubah indonesia moga allah qobulkan aamiin aminindonesialebihbaik,Politik
837,menelisik tanda tanda alam semesta pilpres alam semesta isyarat anies baswedan menang pilpres paslon02wajibdidiskualifikasi paslon02wajibdidiskualifikasi,Sosial Budaya
838,dukung khofifah repot mesin politik pkb kubu amin gantung mesin politik jaring pesantren masyarakat nahdliyin tekan elit urus pbnu jalan dng imin,Politik
839,program anies bikin sumur resap rumah plus bikin banjir rumah air hujan jatuh rumah dr rumah proses bibit air sumur supya abis air sumur bentuk sustainability ceuna,Sumber Daya Alam
840,liat track record nya ganjar pranowo mahfud md banget deh ganjar pranowo mahfud mdmahfudrebound ganjar pranowo mahfud mdpranowopilihanumat jnk,Politik
841,live desak anies ambon desakanies ubahbareng aminajadulu ambon malu,Politik
842,pimpin pasang ganjar pranowo mahfud md ajak guru program edukatif inovatif maju ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik
843,catat pasang capres cawapres ganjar mahfud beli alat utama sistem senjata alutsista utang pilih pilpres sesuai arah presiden indonesia beli alutsista bekas ganjarmahfud2024 ganjarmahfudm3nang l3bihbaik,Pertahanan dan Keamanan
844,momen capresku jenguk rawan ganjar mahfud korban aniaya oknum tni korban slamet andono cerita seret jalan raya bawa masuk markas batalyon situ oknum tni miris ganjarmahfud2024,Pertahanan dan Keamanan
845,video capres nomor urut bingung etalase viral media sosial anies cerita momen lucu download metrotvxtend play store store pilpres2024 pemilu2024 aniesbaswedan,Politik
846,anies presiden visi maju tani,Sumber Daya Alam
847,percaya tuhan percaya prabowo ngomong humanity above religion dukung jahat ham,Ideologi
848,raih persen hasil survei prabowo gibran unggul gresik lamongan,Politik
849,selamat demokrasi indonesia tolak prabowo gibran mahasiswa ui uin turun ajak masyarakat tolak prabowo gibran prabowo langgar ham berat gibran anak haram konstitusi kpubawaslukacungrezim kpubawaslukacungrezim,Politik
850,anies baswedan standing ovation kadin sih nggak pengen presiden paket komplit yuk pilih rasional,Politik
851,respect tim anies anggap etis langsung lurus tuh calon langgar etis pura pura selesai bikin negara,Politik
852,eh pesan erick thohir prabowo jaga toleransi agama indonesia biar tetep rukun bareng tetep padu ettitiptoleransike02 titipkankerukunan utkindonesia,Sosial Budaya
853,partai perindo bazar murah layan sehat gratis capres ganjar pranowo hadir ribu massa gor satria sarang jawa juang sejahtera rakyat,Politik
854,capres ganjar pranowo pimpin paham praktek korupsi rugi lapis masyarakat ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik
855,prabowo tuju kerja indonesia tampil piala dunia indonesiasentris indonesiahijau 02melanjutkan anakmudaindonesiaemas prabowo subianto,Politik
856,gambar tuding jakarta nasib suriah bang anies jabat kristen dukung penuh bang anies phobia minoritas timbul akibat over glorifikasi hadap ahok,Sosial Budaya
857,pilih toleransi jaga negara pedoman pancasila toleransi beda junjung ganjar mahfud sulit izin rumah ibadah agama negara,Sosial Budaya
858,joged joged hebat nyata nyambung gara gara nilai orang joged jargon jargon ganjar pranowo rasional taktis mahfud hebat l3bihbaik mahfudlebihbaik3 ganjarmahfud2024 perempuan maju,Politik
859,dukung kalang momentum prabowo gibran jelassama02 dukungantulus,Politik
860,program capres ganjar pranowo tawar solusi inovatif bikin ekonomi desa tetep kembang jnk ganjarpranowopilihanumat,Ekonomi
861,capres cawapres ganjar pranowo mahfud md pimpin dengar suara rakyat jnd jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik
862,tau harga meter kubik air bersih jakarta erah anis ribu rb prabowo kasih tandon laku dki ngacaaa andrerosiade,Ekonomi
863,salut program kerja ganjar mahfud sih gue dukung banget nih lanjutgansemuakerja mahfud hebat l3bihbaik mahfudlebihbaik3 ganjarmahfud2024 buruh kelas,Politik
864,penguin catat aksi anti korupsi ganjar mahfud mantap ganjarmahfud2024 dulujokowisekarangganjar coblos3,Politik
865,momen capresku jenguk rawan ganjar mahfud korban aniaya oknum tni korban slamet andono cerita seret jalan raya bawa masuk markas batalyon situ oknum tni miris ganjarmahfud2024,Pertahanan dan Keamanan
866,makna kolaborasi kacamata anies baswedan malam cerita makna kolaborasi city branding kota kolaborasi sejati konsep asing kenal bangsa indonesia buah utas,Sosial Budaya
867,banget dunia didik ganjar maju,Sosial Budaya
868,santri prestasi peluang emas program magang bumn ganjar pranowo buka jalan sukses santrimasadepan ganjarpranowopilihanumat ganjarmahfudrebound jnk,Sosial Budaya
869,prajurit pilar tahan mari hormat gara gara prabowo kodekita08 menatamasadepan,Pertahanan dan Keamanan
870,percaya rakyat hadap prabowo kuat 02menangkanhatirakyat kitaselaluada untukpragibs,Politik
871,mahfud md bawa semangat dwi tunggal ganjar cerita inspirasi indonesia jnax jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik
872,dengar masuk harap bantu rakyat solusi masalh hadap ganjarl3bihbaik setia dukung ganjar,Politik
873,anies baswedan solusi stunting makan siang abah anies deserve better indonesia people deserve better,Politik
874,pilih seberang jokowi tom lembong percaya anies ubah,Politik
875,anies eksis platform tik tok indikasi serap akomodasi aspirasi generasi kaum muda,Ideologi
876,anies mancing nanya nilai kerja menhan sungguh kolaborasi apik el gemoy kelabak,Politik
877,mas sejahtera prajurit anggar menteri tahan mesti debat kemarin aminajadulu mardanidpr,Pertahanan dan Keamanan
878,jelang malam terima kasih prabowo apatis putus bahas pilpres kali rela periode pimpin prabowo pilih dukung penasaran pimpin prabowo kali kali pilpres suara bentuk dukung buka beliau pimpin negeri ramai bahas langgar etik mk trigger cari informasi deklarasi buah tweet serah pilih renung jenak gerak cari pikir adil berstatemen cari pasang calon golput pilpres kali cari timbang nimbang nilai nilai hak hak juang condong anies baswedan hitung anies baswedan pikir pilpres kali tarung prabowo ganjar cari cocok anies putus dukung dukung pilih putus bicara anies sosial media jelek jelek salah paslon dukung anies garis keras orang ganggu langgar etik gerak cari condong salah paslon salah paslon resah tindak tanduk indikasi kuasa kuasa negara presiden jabat jabat gatal komentar peduli pilpres kali trigger prilaku niretika salah paslon kuasa terima kasih prabowo cari informasi informasi kait milu berani suara suara pilih ketidaksukaanku langgar langgar dukung garis gas anies baswedan hadir paslon laku langgar etik kuasa negeri selamat malam,Ideologi
879,ganggu kampanye susu sapi prabowo gibran bbrp alas mentah bijak gizi perintah kampanye gizi imbang bangkit kampanye gizi kuno sehat sempurna tinggal,Sosial Budaya
880,serang ganjar habis serang ganjar patah data fakta serang jokowi sindir ganjar kena kondisi jalan rusak jateng ganjarmahfud2024,Politik
881,netizen geger haikal hassan politik identitas jatuh dukung anies tolak larang masuk masjid warganet masjid masjid larang fitnah laknat kutuk,Politik
882,aktivis geram kampanye anies jegal dinasti lurah sembunyi tuju kursi presiden,Politik
883,anies bangun stadion sepak bola jis iklim kompetisi sehat,Ekonomi
884,pesan putra papua anies baswedan titip papua,Sosial Budaya
885,program ganjar pranowo bawa harap bangkit ekonomi desa desa ganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi
886,prof mahfud bilang tolak pasang anies koalisi dukung bubar dukung anies pandang negatif mahfud tolak posisi lihat mahfud tulus khas orang madura,Politik
887,isu tarik pas desak anies reaktivasi jalur kereta api sumbar jalan bukittinggi sempit dah full kendara mobil pas mudik raya macet gila gila butuh alternatif transportasi jalur kereta api bikin wisata sumbar nyaman,Sumber Daya Alam
888,ganjar mahfud layak apresiasi bijak kuliah gratis contoh positif cipta tara didik ganjarmahfud2024 dulujokowisekarangganjar coblos3,Politik
889,paslon ganjar pranowo calon pimpin peduli tani kuota pupuk tani bagus ganjarpranowopilihanumat ganjarmahfudrebound jnk,Ekonomi
890,anies tuju uu cipta kerja cipta lapang kerja capai sasar uu sulit buruh,Politik
891,ganjar pranowo konflik wadas bahas debat cawapres lingkung hidup pekan temponasional,Sosial Budaya
892,maksud ggr anies bilang ngapain beli alutista bekas dibales sm prabowo alutista kalo susah apalg serang contoh gaza palestina alutista maksud beliau gitu tangkep,Pertahanan dan Keamanan
893,tema lingkung hidup debat cawapres seru kalo ganjar bahas sih coba liat berani nyenggol,Politik
894,koteka mohmahfudmd janji tinggal janji bibir ganjar mahfud hebat coblos3 3gm ganjarmahfudm3nangdebat debatcapres,Politik
895,rawan kakek tantrum mabuk provokasi acara rawan ganjar mahfudu purwokerto banyumas fakta ricuh konser musik tajuk pesta rakyat ganjar mahfud gor satria purwokerto kabupaten banyumas jawa kamis konser hadir ndx aka tipe hadir simpatisan ganjar mahfud jalan lancar dukung kakek tantrum susup acara rawan ganjar kondisi mabuk provokasi teriak capres tantrum bawa senjata tumpul rupa kunci leter provokator amuk massa untung aman satgas orang provokasi massa lindung satgas orang bawa miras bawa kunci leter bawa posko sadewo wartawan jumat provokasi titik satgas lantas tuju titik aman provokator posko tinggal satgas orang orang posko orang lepas ribut sadewo tolakcaprestantrum,Pertahanan dan Keamanan
