iter	Passed	Remaining
6303	221285	480761
6304	221316	480717
6305	221351	480683
6306	221382	480639
6307	221414	480597
6308	221447	480558
6309	221478	480513
6310	221510	480470
6311	221541	480427
6312	221571	480381
6313	221602	480337
6314	221634	480295
6315	221674	480270
6316	221706	480228
6317	221738	480187
6318	221769	480143
6319	221800	480098
6320	221832	480058
6321	221867	480021
6322	221901	479984
6323	221931	479938
6324	221963	479897
6325	221994	479853
6326	222025	479808
6327	222056	479764
6328	222090	479728
6329	222126	479694
6330	222158	479652
6331	222197	479626
6332	222229	479584
6333	222259	479538
6334	222290	479493
6335	222323	479455
6336	222358	479420
6337	222394	479386
6338	222426	479344
6339	222457	479301
6340	222489	479260
6341	222520	479214
6342	222550	479169
6343	222594	479153
6344	222625	479110
6345	222655	479062
6346	222686	479020
6347	222717	478975
6348	222747	478930
6349	222780	478890
6350	222812	478849
6351	222843	478805
6352	222874	478760
6353	222907	478721
6354	222938	478678
6355	222971	478638
6356	223004	478598
6357	223037	478558
6358	223070	478518
6359	223106	478486
6360	223139	478446
6361	223169	478400
6362	223204	478364
6363	223237	478325
6364	223271	478289
6365	223303	478245
6366	223335	478206
6367	223368	478166
6368	223401	478126
6369	223430	478078
6370	223462	478037
6371	223504	478016
6372	223536	477974
6373	223564	477925
6374	223595	477881
6375	223629	477843
6376	223661	477800
6377	223698	477771
6378	223736	477741
6379	223771	477705
6380	223801	477660
6381	223834	477621
6382	223863	477572
6383	223894	477529
6384	223926	477488
6385	223964	477458
6386	223999	477423
6387	224031	477382
6388	224063	477341
6389	224094	477297
6390	224126	477254
6391	224158	477213
6392	224245	477288
6393	224275	477243
6394	224306	477199
6395	224340	477161
6396	224373	477122
6397	224416	477104
6398	224448	477062
6399	224479	477019
6400	224509	476973
6401	224543	476935
6402	224574	476891
6403	224611	476860
6404	224642	476817
6405	224674	476775
6406	224708	476737
6407	224738	476693
6408	224773	476658
6409	224804	476612
6410	224835	476569
6411	224866	476525
6412	224901	476491
6413	224933	476449
6414	224965	476406
6415	224996	476365
6416	225026	476318
6417	225057	476274
6418	225090	476235
6419	225133	476217
6420	225163	476172
6421	225199	476137
6422	225236	476106
6423	225267	476064
6424	225304	476032
6425	225336	475990
6426	225367	475947
6427	225398	475903
6428	225430	475862
6429	225461	475818
6430	225498	475786
6431	225531	475747
6432	225562	475704
6433	225593	475660
6434	225627	475623
6435	225658	475579
6436	225688	475535
6437	225723	475498
6438	225761	475469
6439	225793	475429
6440	225829	475395
6441	225860	475351
6442	225893	475311
6443	225922	475265
6444	225954	475223
6445	225987	475183
6446	226021	475145
6447	226052	475103
6448	226085	475063
6449	226116	475019
6450	226149	474980
6451	226182	474941
6452	226214	474899
6453	226249	474864
6454	226279	474818
6455	226309	474773
6456	226347	474743
6457	226381	474707
6458	226420	474680
6459	226453	474640
6460	226484	474597
6461	226514	474551
6462	226546	474510
6463	226578	474467
6464	226611	474429
6465	226650	474402
6466	226660	474316
6467	226696	474282
6468	226726	474236
6469	226756	474191
6470	226787	474147
6471	226819	474105
6472	226856	474074
6473	226888	474033
6474	226918	473987
6475	226951	473948
6476	226982	473905
6477	227013	473862
6478	227043	473816
6479	227078	473781
6480	227121	473763
6481	227153	473721
6482	227188	473686
6483	227219	473643
6484	227252	473604
6485	227290	473573
6486	227322	473533
6487	227356	473495
6488	227386	473450
6489	227418	473408
6490	227449	473365
6491	227481	473323
6492	227519	473296
6493	227549	473250
6494	227582	473209
6495	227612	473163
6496	227641	473117
6497	227672	473074
6498	227705	473034
6499	227740	473000
6500	227771	472956
6501	227804	472917
6502	227835	472873
6503	227865	472828
6504	227896	472785
6505	227925	472737
6506	227959	472700
6507	227992	472661
6508	228023	472617
6509	228054	472573
6510	228086	472531
6511	228118	472491
6512	228151	472451
6513	228196	472437
6514	228227	472393
6515	228261	472357
6516	228292	472313
6517	228326	472276
6518	228359	472237
6519	228396	472206
6520	228429	472167
6521	228462	472128
6522	228493	472085
6523	228526	472045
6524	228563	472015
6525	228602	471987
6526	228640	471957
6527	228672	471917
6528	228705	471877
6529	228737	471837
6530	228772	471801
6531	228849	471852
6532	228899	471849
6533	228930	471805
6534	228967	471774
6535	229002	471739
6536	229037	471705
6537	229074	471673
6538	229106	471632
6539	229143	471600
6540	229179	471568
6541	229215	471535
6542	229259	471518
6543	229297	471489
6544	229335	471460
6545	229375	471434
6546	229413	471407
6547	229460	471395
6548	229495	471361
6549	229534	471333
6550	229572	471304
6551	229609	471273
6552	229647	471244
6553	229682	471210
6554	229719	471179
6555	229755	471145
6556	229790	471110
6557	229823	471071
6558	229855	471029
6559	229892	470999
6560	229931	470973
6561	229970	470944
6562	230007	470915
6563	230038	470871
6564	230072	470832
6565	230109	470802
6566	230149	470778
6567	230185	470745
6568	230220	470709
6569	230256	470675
6570	230289	470637
6571	230325	470604
6572	230374	470596
6573	230407	470558
6574	230443	470525
6575	230475	470483
6576	230507	470442
6577	230540	470404
6578	230574	470366
6579	230608	470328
6580	230642	470292
6581	230672	470247
6582	230705	470206
6583	230737	470166
6584	230773	470133
6585	230809	470099
6586	230844	470064
6587	230877	470026
6588	230914	469994
6589	230949	469959
6590	230985	469926
6591	231022	469895
6592	231054	469855
6593	231089	469818
6594	231121	469776
6595	231157	469743
6596	231192	469708
6597	231228	469676
6598	231265	469644
6599	231299	469607
6600	231331	469566
6601	231363	469525
6602	231396	469486
6603	231433	469455
6604	231468	469421
6605	231502	469382
6606	231534	469342
6607	231569	469306
6608	231600	469263
6609	231638	469233
6610	231673	469198
6611	231705	469157
6612	231738	469119
6613	231774	469086
6614	231806	469045
6615	231841	469009
6616	231877	468976
6617	231914	468945
6618	231947	468905
6619	231979	468864
6620	232011	468823
6621	232043	468781
6622	232080	468750
6623	232114	468713
6624	232148	468677
6625	232184	468643
6626	232220	468611
6627	232255	468575
6628	232289	468538
6629	232330	468514
6630	232365	468481
6631	232399	468443
6632	232434	468407
6633	232469	468373
6634	232504	468337
6635	232541	468306
6636	232576	468271
6637	232615	468245
6638	232652	468214
6639	232686	468177
6640	232719	468138
6641	232754	468102
6642	232788	468064
6643	232821	468025
6644	232854	467986
6645	232886	467945
6646	232920	467908
6647	232954	467871
6648	232994	467845
6649	233025	467803
6650	233060	467768
6651	233098	467738
6652	233131	467700
6653	233166	467665
6654	233203	467633
6655	233237	467596
6656	233269	467554
6657	233304	467520
6658	233340	467486
6659	233371	467443
6660	233445	467487
6661	233490	467472
6662	233524	467435
6663	233561	467403
6664	233597	467370
6665	233639	467348
6666	233672	467310
6667	233707	467273
6668	233738	467231
6669	233772	467194
6670	233806	467158
6671	233841	467122
6672	233879	467093
6673	233912	467054
6674	233945	467014
6675	233979	466977
6676	234011	466937
6677	234048	466905
6678	234089	466881
6679	234124	466846
6680	234160	466814
6681	234193	466775
6682	234229	466741
6683	234275	466729
6684	234306	466686
6685	234342	466651
6686	234376	466615
6687	234409	466575
6688	234443	466538
6689	234483	466513
6690	234519	466479
6691	234565	466466
6692	234607	466445
6693	234647	466421
6694	234695	466410
6695	234764	466444
6696	234810	466429
6697	234843	466391
6698	234881	466361
6699	234915	466325
6700	234952	466292
6701	234984	466251
6702	235016	466210
6703	235047	466168
6704	235078	466125
6705	235122	466108
6706	235163	466083
6707	235198	466049
6708	235232	466011
6709	235270	465982
6710	235305	465948
6711	235337	465906
6712	235370	465866
6713	235404	465830
6714	235440	465797
6715	235474	465759
6716	235509	465723
6717	235544	465688
6718	235582	465660
6719	235614	465618
6720	235650	465585
6721	235683	465546
6722	235717	465510
6723	235750	465470
6724	235785	465436
6725	235826	465412
6726	235858	465371
6727	235891	465332
6728	235925	465294
6729	235957	465253
6730	235991	465217
6731	236030	465189
6732	236062	465147
6733	236093	465104
6734	236126	465066
6735	236157	465022
6736	236191	464985
6737	236225	464948
6738	236260	464913
6739	236294	464875
6740	236327	464836
6741	236362	464801
6742	236393	464758
6743	236427	464721
6744	236469	464699
6745	236503	464663
6746	236538	464628
6747	236571	464588
6748	236607	464556
6749	236639	464515
6750	236673	464477
6751	236714	464453
6752	236747	464415
6753	236780	464375
6754	236814	464338
6755	236850	464304
6756	236885	464270
6757	236919	464233
6758	236960	464209
6759	236994	464171
6760	237026	464131
6761	237060	464094
6762	237093	464055
6763	237123	464010
6764	237163	463985
6765	237200	463954
6766	237234	463915
6767	237268	463879
6768	237307	463852
6769	237340	463813
6770	237384	463795
6771	237415	463752
6772	237447	463711
6773	237516	463743
6774	237559	463723
6775	237598	463695
6776	237632	463658
6777	237666	463621
6778	237678	463541
6779	237710	463500
6780	237745	463465
6781	237776	463421
6782	237811	463386
6783	237843	463346
6784	237875	463305
6785	237912	463273
6786	237945	463234
6787	237981	463202
6788	238022	463178
6789	238056	463140
6790	238092	463107
6791	238138	463094
6792	238172	463056
6793	238212	463031
6794	238249	463000
6795	238286	462967
6796	238319	462930
6797	238351	462889
6798	238388	462857
6799	238420	462817
6800	238453	462777
6801	238488	462741
6802	238521	462703
6803	238556	462667
6804	238590	462630
6805	238625	462595
6806	238664	462568
6807	238699	462533
6808	238738	462505
6809	238782	462486
6810	238816	462450
6811	238850	462413
6812	238883	462373
6813	238919	462340
6814	238956	462310
6815	238990	462272
6816	239025	462236
6817	239060	462202
6818	239098	462173
6819	239131	462134
6820	239170	462107
6821	239220	462100
6822	239260	462075
6823	239296	462041
6824	239328	462000
6825	239365	461969
6826	239404	461940
6827	239438	461904
6828	239474	461871
6829	239493	461805
6830	239525	461764
6831	239563	461733
6832	239610	461723
6833	239643	461683
6834	239678	461648
6835	239715	461617
6836	239748	461578
6837	239781	461539
6838	239818	461507
6839	239892	461547
6840	239942	461541
6841	239978	461507
6842	240016	461478
6843	240050	461440
6844	240082	461399
6845	240115	461361
6846	240152	461329
6847	240187	461295
6848	240220	461256
6849	240258	461226
6850	240291	461187
6851	240322	461144
6852	240364	461121
6853	240395	461079
6854	240425	461034
6855	240458	460995
6856	240490	460954
6857	240521	460911
6858	240552	460868
6859	240587	460833
6860	240617	460788
6861	240650	460750
6862	240680	460705
6863	240712	460663
6864	240742	460619
6865	240774	460579
6866	240807	460539
6867	240838	460497
6868	240870	460455
6869	240905	460420
6870	240935	460375
6871	240968	460337
6872	241000	460296
6873	241038	460265
6874	241068	460221
6875	241099	460179
6876	241131	460138
6877	241161	460092
6878	241195	460055
6879	241230	460020
6880	241263	459982
6881	241296	459942
6882	241328	459901
6883	241359	459858
6884	241389	459815
6885	241421	459773
6886	241452	459731
6887	241488	459697
6888	241520	459657
6889	241551	459614
6890	241582	459571
6891	241628	459556
6892	241664	459523
6893	241705	459499
6894	241736	459457
6895	241768	459417
6896	241799	459373
6897	241829	459328
6898	241862	459290
6899	241895	459250
6900	241927	459209
6901	241959	459168
6902	241991	459127
6903	242024	459089
6904	242055	459046
6905	242086	459003
6906	242116	458959
6907	242150	458923
6908	242183	458883
6909	242213	458839
6910	242245	458798
6911	242279	458760
6912	242310	458717
6913	242341	458675
6914	242383	458652
6915	242412	458607
6916	242444	458566
6917	242476	458525
6918	242508	458483
6919	242542	458447
6920	242580	458418
6921	242610	458372
6922	242639	458327
6923	242672	458287
6924	242702	458242
6925	242732	458198
6926	242765	458159
6927	242795	458115
6928	242828	458076
6929	242862	458038
6930	242893	457997
6931	242923	457951
6932	242953	457906
6933	242984	457864
6934	243014	457820
6935	243046	457780
6936	243078	457739
6937	243108	457695
6938	243143	457658
6939	243177	457621
6940	243208	457579
6941	243240	457539
6942	243281	457515
6943	243313	457474
6944	243347	457436
6945	243375	457389
6946	243407	457348
6947	243438	457304
6948	243471	457265
6949	243504	457228
6950	243536	457188
6951	243567	457144
6952	243601	457107
6953	243631	457063
6954	243648	456994
6955	243679	456950
6956	243714	456916
6957	243746	456875
6958	243777	456833
6959	243809	456793
6960	243839	456747
6961	243869	456704
6962	243902	456664
6963	243944	456642
6964	243976	456602
6965	244006	456558
6966	244037	456515
6967	244070	456476
6968	244101	456433
6969	244132	456390
6970	244167	456356
6971	244197	456312
6972	244230	456272
6973	244263	456233
6974	244295	456192
6975	244324	456147
6976	244358	456110
6977	244392	456073
6978	244424	456031
6979	244457	455993
6980	244489	455952
6981	244519	455909
6982	244551	455868
6983	244582	455825
6984	244621	455798
6985	244659	455767
6986	244690	455725
6987	244720	455682
6988	244756	455648
6989	244788	455607
6990	244820	455567
6991	244853	455529
6992	244886	455489
6993	244917	455446
6994	244947	455403
6995	244978	455359
6996	245009	455318
6997	245041	455277
6998	245076	455242
6999	245108	455202
7000	245139	455158
7001	245173	455122
7002	245207	455085
7003	245237	455040
7004	245284	455028
7005	245352	455054
7006	245384	455013
7007	245414	454969
7008	245448	454933
7009	245481	454893
7010	245515	454856
7011	245545	454812
7012	245575	454768
7013	245605	454722
7014	245637	454683
7015	245669	454643
7016	245701	454602
7017	245737	454568
7018	245769	454528
7019	245801	454488
7020	245833	454446
7021	245864	454404
7022	245901	454373
7023	245933	454333
7024	245973	454307
7025	246004	454264
7026	246037	454225
7027	246069	454186
7028	246101	454144
7029	246136	454108
7030	246176	454083
7031	246209	454044
7032	246226	453976
7033	246257	453933
7034	246287	453890
7035	246318	453847
7036	246352	453810
7037	246383	453767
7038	246416	453730
7039	246449	453691
7040	246478	453645
7041	246511	453605
7042	246543	453565
7043	246574	453522
7044	246606	453482
7045	246625	453418
7046	246658	453379
7047	246689	453336
7048	246720	453295
7049	246751	453253
7050	246781	453209
7051	246811	453164
7052	246847	453130
7053	246876	453085
7054	246907	453043
7055	246940	453003
7056	246972	452963
7057	247002	452920
7058	247034	452878
7059	247069	452844
7060	247101	452803
7061	247134	452765
7062	247165	452722
7063	247196	452681
7064	247228	452639
7065	247261	452601
7066	247296	452565
7067	247325	452520
7068	247357	452479
7069	247390	452441
7070	247421	452398
7071	247451	452354
7072	247483	452314
7073	247525	452292
7074	247555	452247
7075	247584	452202
7076	247614	452158
7077	247651	452126
7078	247685	452090
7079	247716	452047
7080	247751	452013
7081	247783	451971
7082	247813	451927
7083	247846	451889
7084	247876	451845
7085	247908	451805
7086	247939	451763
7087	247970	451721
7088	248006	451688
7089	248039	451649
7090	248069	451604
7091	248100	451562
7092	248132	451522
7093	248166	451485
7094	248207	451460
7095	248239	451420
7096	248271	451379
7097	248303	451340
7098	248334	451297
7099	248366	451257
7100	248399	451218
7101	248433	451182
7102	248463	451138
7103	248493	451093
7104	248524	451051
7105	248553	451005
7106	248583	450962
7107	248616	450924
7108	248651	450888
7109	248680	450843
7110	248714	450806
7111	248745	450764
7112	248776	450721
7113	248807	450678
7114	248840	450640
7115	248880	450615
7116	248911	450573
7117	248942	450531
